product_id,name,category,brand,price,tags
307,ElectraWave Automotive Item 307,Automotive,ElectraWave,31.34,Limited Edition|Mid-Range
308,DriveMax Beauty Item 308,Beauty,DriveMax,11.97,Budget|Organic
309,FreshPick Clothing Item 309,Clothing,FreshPick,22.12,Budget
310,DriveMax Books Item 310,Books,DriveMax,120.72,Premium
311,DriveMax Home & Kitchen Item 311,Home & Kitchen,DriveMax,32.03,Handmade|Mid-Range|Premium
312,StyleCraft Home & Kitchen Item 312,Home & Kitchen,StyleCraft,9.26,Budget|Mid-Range
313,UrbanEdge Home & Kitchen Item 313,Home & Kitchen,UrbanEdge,3.74,Budget|Limited Edition|Premium
314,PureSkin Electronics Item 314,Electronics,PureSkin,13.34,Budget|Cruelty-Free|Mid-Range
315,ReadMore Sports & Outdoors Item 315,Sports & Outdoors,ReadMore,42.32,Mid-Range|Organic|Winter Wear
316,TrailBlaze Automotive Item 316,Automotive,TrailBlaze,11.89,Budget
317,PlayStar Sports & Outdoors Item 317,Sports & Outdoors,PlayStar,24.87,Budget|Mid-Range|Premium
318,PureSkin Automotive Item 318,Automotive,PureSkin,25.26,Cruelty-Free|Mid-Range
319,GlowUp Clothing Item 319,Clothing,GlowUp,53.79,Cruelty-Free|Limited Edition|Mid-Range
320,ActivePeak Clothing Item 320,Clothing,ActivePeak,73.45,Limited Edition|Mid-Range
321,PageTurner Books Item 321,Books,PageTurner,36.77,Mid-Range
322,ComfortPlus Toys & Games Item 322,Toys & Games,ComfortPlus,8.67,Budget
323,ReadMore Toys & Games Item 323,Toys & Games,ReadMore,41.15,Mid-Range
324,ActivePeak Sports & Outdoors Item 324,Sports & Outdoors,ActivePeak,53.98,Mid-Range
325,ReadMore Beauty Item 325,Beauty,ReadMore,34.16,Limited Edition|Mid-Range|Trending
326,HomeHaven Books Item 326,Books,HomeHaven,40.38,Mid-Range
327,FunZone Grocery Item 327,Grocery,FunZone,14.79,Budget|Locally Made|Mid-Range
328,DriveMax Automotive Item 328,Automotive,DriveMax,41.75,Best Seller|Eco-Friendly|Mid-Range
329,PageTurner Health & Wellness Item 329,Health & Wellness,PageTurner,44.87,Mid-Range|New Arrival
330,DriveMax Home & Kitchen Item 330,Home & Kitchen,DriveMax,303.13,Budget|Organic|Premium
331,ElectraWave Health & Wellness Item 331,Health & Wellness,ElectraWave,42.6,Mid-Range|Organic
332,TechNova Clothing Item 332,Clothing,TechNova,10.9,Budget
333,ElectraWave Automotive Item 333,Automotive,ElectraWave,9.35,Budget
334,WellnessHub Clothing Item 334,Clothing,WellnessHub,63.99,Mid-Range
335,ActivePeak Clothing Item 335,Clothing,ActivePeak,162.43,Premium
336,PageTurner Health & Wellness Item 336,Health & Wellness,PageTurner,32.2,Mid-Range
337,ElectraWave Electronics Item 337,Electronics,ElectraWave,53.34,Discounted|Mid-Range
338,WellnessHub Books Item 338,Books,WellnessHub,37.71,Handmade|Limited Edition|Mid-Range
339,GlowUp Automotive Item 339,Automotive,GlowUp,58.27,Mid-Range|Summer Wear
340,NatureBite Automotive Item 340,Automotive,NatureBite,20.53,Budget|Imported
341,ActivePeak Health & Wellness Item 341,Health & Wellness,ActivePeak,64.04,Mid-Range
342,TechNova Clothing Item 342,Clothing,TechNova,37.1,Eco-Friendly|Mid-Range
343,PureSkin Grocery Item 343,Grocery,PureSkin,89.71,Mid-Range|New Arrival
344,PageTurner Beauty Item 344,Beauty,PageTurner,83.32,Mid-Range|Organic
345,TrailBlaze Beauty Item 345,Beauty,TrailBlaze,15.43,Budget|Organic
346,NatureBite Clothing Item 346,Clothing,NatureBite,64.1,Mid-Range
347,TechNova Home & Kitchen Item 347,Home & Kitchen,TechNova,10.77,Budget|Discounted
348,StyleCraft Sports & Outdoors Item 348,Sports & Outdoors,StyleCraft,576.77,Premium
349,TrailBlaze Toys & Games Item 349,Toys & Games,TrailBlaze,34.95,Mid-Range
350,DriveMax Automotive Item 350,Automotive,DriveMax,5.42,Budget|Discounted|Premium
351,PureSkin Grocery Item 351,Grocery,PureSkin,185.37,Premium|Winter Wear
352,PlayStar Books Item 352,Books,PlayStar,27.86,Mid-Range|Winter Wear
353,FunZone Toys & Games Item 353,Toys & Games,FunZone,56.3,Mid-Range
354,PageTurner Toys & Games Item 354,Toys & Games,PageTurner,23.52,Budget|Mid-Range|Trending
355,PageTurner Beauty Item 355,Beauty,PageTurner,35.04,Mid-Range
356,DriveMax Clothing Item 356,Clothing,DriveMax,34.94,Locally Made|Mid-Range
357,FunZone Beauty Item 357,Beauty,FunZone,49.76,Mid-Range
358,TechNova Toys & Games Item 358,Toys & Games,TechNova,10.45,Budget
359,StyleCraft Grocery Item 359,Grocery,StyleCraft,72.03,Budget|Limited Edition|Mid-Range
360,DriveMax Books Item 360,Books,DriveMax,52.87,Mid-Range
361,ReadMore Electronics Item 361,Electronics,ReadMore,62.14,Imported|Mid-Range
362,AutoPro Clothing Item 362,Clothing,AutoPro,36.4,Locally Made|Mid-Range|Trending
363,DriveMax Electronics Item 363,Electronics,DriveMax,5.43,Budget|Imported|Winter Wear
364,UrbanEdge Electronics Item 364,Electronics,UrbanEdge,16.22,Budget
365,PureSkin Electronics Item 365,Electronics,PureSkin,19.84,Best Seller|Budget|Trending
366,FunZone Automotive Item 366,Automotive,FunZone,40.91,Mid-Range
367,AutoPro Health & Wellness Item 367,Health & Wellness,AutoPro,54.4,Mid-Range|Winter Wear
368,PageTurner Sports & Outdoors Item 368,Sports & Outdoors,PageTurner,54.02,Budget|Mid-Range|Summer Wear
369,PageTurner Clothing Item 369,Clothing,PageTurner,41.06,Mid-Range|Summer Wear|Trending
370,ElectraWave Grocery Item 370,Grocery,ElectraWave,14.74,Budget|Cruelty-Free
371,ElectraWave Beauty Item 371,Beauty,ElectraWave,40.17,Best Seller|Mid-Range|Organic
372,AutoPro Books Item 372,Books,AutoPro,96.4,Eco-Friendly|Mid-Range|New Arrival
373,ReadMore Electronics Item 373,Electronics,ReadMore,45.79,Handmade|Mid-Range
374,HomeHaven Clothing Item 374,Clothing,HomeHaven,42.48,Mid-Range|Premium
375,PlayStar Home & Kitchen Item 375,Home & Kitchen,PlayStar,116.64,Premium
376,GlowUp Home & Kitchen Item 376,Home & Kitchen,GlowUp,494.72,Best Seller|Organic|Premium
377,PageTurner Grocery Item 377,Grocery,PageTurner,12.9,Budget
378,PlayStar Clothing Item 378,Clothing,PlayStar,23.0,Budget|Limited Edition
379,PageTurner Home & Kitchen Item 379,Home & Kitchen,PageTurner,68.82,Mid-Range
380,DriveMax Beauty Item 380,Beauty,DriveMax,41.44,Mid-Range
381,PageTurner Clothing Item 381,Clothing,PageTurner,14.74,Budget
382,TrailBlaze Beauty Item 382,Beauty,TrailBlaze,15.74,Budget|Premium
383,HomeHaven Grocery Item 383,Grocery,HomeHaven,121.65,Premium
384,ReadMore Sports & Outdoors Item 384,Sports & Outdoors,ReadMore,115.26,Handmade|Mid-Range|Premium
385,PureSkin Health & Wellness Item 385,Health & Wellness,PureSkin,17.88,Budget|Cruelty-Free|Organic
386,TrailBlaze Sports & Outdoors Item 386,Sports & Outdoors,TrailBlaze,9.81,Budget|Limited Edition
387,NatureBite Automotive Item 387,Automotive,NatureBite,53.57,Mid-Range
388,UrbanEdge Toys & Games Item 388,Toys & Games,UrbanEdge,60.52,Mid-Range
389,HomeHaven Toys & Games Item 389,Toys & Games,HomeHaven,41.86,Mid-Range|Winter Wear
390,ReadMore Electronics Item 390,Electronics,ReadMore,5.81,Budget|Imported|Summer Wear
391,NatureBite Clothing Item 391,Clothing,NatureBite,247.38,Premium
392,ElectraWave Automotive Item 392,Automotive,ElectraWave,68.45,Budget|Mid-Range|Winter Wear
393,PageTurner Books Item 393,Books,PageTurner,39.37,Mid-Range
394,PureSkin Clothing Item 394,Clothing,PureSkin,33.58,Mid-Range
395,FreshPick Beauty Item 395,Beauty,FreshPick,14.68,Budget|Limited Edition|Locally Made
396,FreshPick Electronics Item 396,Electronics,FreshPick,60.63,Mid-Range
397,PageTurner Health & Wellness Item 397,Health & Wellness,PageTurner,20.99,Budget|Imported
398,FreshPick Grocery Item 398,Grocery,FreshPick,21.45,Budget
399,PureSkin Health & Wellness Item 399,Health & Wellness,PureSkin,88.2,Budget|Mid-Range|Summer Wear
400,StyleCraft Sports & Outdoors Item 400,Sports & Outdoors,StyleCraft,33.58,Budget|Discounted|Mid-Range
401,TrailBlaze Electronics Item 401,Electronics,TrailBlaze,7.5,Budget|New Arrival
402,ComfortPlus Health & Wellness Item 402,Health & Wellness,ComfortPlus,36.09,Handmade|Mid-Range
403,NatureBite Books Item 403,Books,NatureBite,41.86,Mid-Range
404,TrailBlaze Books Item 404,Books,TrailBlaze,294.67,Premium
405,ComfortPlus Grocery Item 405,Grocery,ComfortPlus,53.79,Mid-Range
406,NatureBite Clothing Item 406,Clothing,NatureBite,161.23,Cruelty-Free|Premium
407,PureSkin Home & Kitchen Item 407,Home & Kitchen,PureSkin,31.85,Mid-Range
408,ReadMore Grocery Item 408,Grocery,ReadMore,13.43,Budget
409,GlowUp Home & Kitchen Item 409,Home & Kitchen,GlowUp,14.79,Best Seller|Budget|Limited Edition
410,ComfortPlus Beauty Item 410,Beauty,ComfortPlus,17.81,Budget
411,TrailBlaze Electronics Item 411,Electronics,TrailBlaze,15.73,Budget|Locally Made
412,DriveMax Health & Wellness Item 412,Health & Wellness,DriveMax,30.43,Mid-Range
413,ActivePeak Sports & Outdoors Item 413,Sports & Outdoors,ActivePeak,93.11,Mid-Range
414,ReadMore Beauty Item 414,Beauty,ReadMore,42.38,Cruelty-Free|Mid-Range
415,ComfortPlus Books Item 415,Books,ComfortPlus,3.07,Budget|Mid-Range|Trending
416,TechNova Beauty Item 416,Beauty,TechNova,53.39,Mid-Range
417,PageTurner Clothing Item 417,Clothing,PageTurner,60.85,Mid-Range
418,PlayStar Grocery Item 418,Grocery,PlayStar,21.0,Budget|Handmade
419,WellnessHub Electronics Item 419,Electronics,WellnessHub,62.26,Mid-Range
420,UrbanEdge Grocery Item 420,Grocery,UrbanEdge,37.59,Locally Made|Mid-Range
421,ActivePeak Beauty Item 421,Beauty,ActivePeak,218.37,Premium
422,AutoPro Books Item 422,Books,AutoPro,113.89,Premium
423,FunZone Beauty Item 423,Beauty,FunZone,43.68,Discounted|Mid-Range|Summer Wear
424,ActivePeak Toys & Games Item 424,Toys & Games,ActivePeak,322.93,Best Seller|Limited Edition|Premium
425,FunZone Electronics Item 425,Electronics,FunZone,103.7,Premium
426,TrailBlaze Books Item 426,Books,TrailBlaze,21.62,Budget
427,TechNova Grocery Item 427,Grocery,TechNova,433.77,Premium
428,PlayStar Grocery Item 428,Grocery,PlayStar,19.94,Budget
429,NatureBite Electronics Item 429,Electronics,NatureBite,13.6,Budget
430,ActivePeak Grocery Item 430,Grocery,ActivePeak,21.44,Budget|Cruelty-Free|Summer Wear
431,VitaLife Automotive Item 431,Automotive,VitaLife,33.56,Imported|Mid-Range|Summer Wear
432,PlayStar Books Item 432,Books,PlayStar,43.78,Mid-Range
433,UrbanEdge Sports & Outdoors Item 433,Sports & Outdoors,UrbanEdge,54.39,Handmade|Mid-Range|New Arrival
434,PlayStar Home & Kitchen Item 434,Home & Kitchen,PlayStar,309.32,Organic|Premium
435,PageTurner Books Item 435,Books,PageTurner,116.49,Discounted|Premium
436,ReadMore Beauty Item 436,Beauty,ReadMore,3.05,Budget
437,HomeHaven Electronics Item 437,Electronics,HomeHaven,3.6,Budget
438,StyleCraft Toys & Games Item 438,Toys & Games,StyleCraft,89.99,Mid-Range
439,PlayStar Health & Wellness Item 439,Health & Wellness,PlayStar,7.01,Budget|Premium
440,TechNova Books Item 440,Books,TechNova,20.26,Budget
441,GlowUp Grocery Item 441,Grocery,GlowUp,76.29,Discounted|Mid-Range|Organic
442,PlayStar Electronics Item 442,Electronics,PlayStar,27.38,Handmade|Mid-Range
443,StyleCraft Beauty Item 443,Beauty,StyleCraft,74.57,Mid-Range
444,WellnessHub Clothing Item 444,Clothing,WellnessHub,27.76,Eco-Friendly|Mid-Range
445,HomeHaven Books Item 445,Books,HomeHaven,70.07,Best Seller|Mid-Range
446,ReadMore Home & Kitchen Item 446,Home & Kitchen,ReadMore,31.9,Imported|Mid-Range
447,PlayStar Beauty Item 447,Beauty,PlayStar,3.72,Budget|Limited Edition
448,PageTurner Grocery Item 448,Grocery,PageTurner,110.97,Imported|Premium
449,PureSkin Books Item 449,Books,PureSkin,12.21,Budget|Summer Wear
450,ElectraWave Clothing Item 450,Clothing,ElectraWave,416.51,Mid-Range|Premium
451,ActivePeak Beauty Item 451,Beauty,ActivePeak,22.47,Budget
452,NatureBite Electronics Item 452,Electronics,NatureBite,11.02,Budget|Eco-Friendly|Mid-Range
453,PlayStar Grocery Item 453,Grocery,PlayStar,23.23,Budget
454,TrailBlaze Health & Wellness Item 454,Health & Wellness,TrailBlaze,54.84,Mid-Range
455,PlayStar Toys & Games Item 455,Toys & Games,PlayStar,30.37,Budget|Mid-Range
456,NatureBite Automotive Item 456,Automotive,NatureBite,7.15,Budget|Organic|Winter Wear
457,GlowUp Toys & Games Item 457,Toys & Games,GlowUp,6.63,Budget|New Arrival|Premium
458,PureSkin Sports & Outdoors Item 458,Sports & Outdoors,PureSkin,4.66,Budget|Premium|Winter Wear
459,PureSkin Home & Kitchen Item 459,Home & Kitchen,PureSkin,13.63,Budget|Handmade
460,UrbanEdge Books Item 460,Books,UrbanEdge,27.57,Mid-Range
461,StyleCraft Automotive Item 461,Automotive,StyleCraft,59.66,Mid-Range|New Arrival
462,TrailBlaze Toys & Games Item 462,Toys & Games,TrailBlaze,43.87,Mid-Range
463,ReadMore Grocery Item 463,Grocery,ReadMore,58.91,Budget|Mid-Range
464,ReadMore Toys & Games Item 464,Toys & Games,ReadMore,44.29,Mid-Range
465,ElectraWave Automotive Item 465,Automotive,ElectraWave,3.09,Budget|New Arrival
466,UrbanEdge Beauty Item 466,Beauty,UrbanEdge,160.08,Premium
467,TechNova Home & Kitchen Item 467,Home & Kitchen,TechNova,100.48,Best Seller|Organic|Premium
468,PageTurner Books Item 468,Books,PageTurner,61.33,Handmade|Mid-Range
469,TechNova Automotive Item 469,Automotive,TechNova,25.01,Eco-Friendly|Mid-Range|Organic
470,ReadMore Electronics Item 470,Electronics,ReadMore,102.9,Premium
471,FreshPick Clothing Item 471,Clothing,FreshPick,18.6,Budget|Limited Edition
472,ActivePeak Health & Wellness Item 472,Health & Wellness,ActivePeak,7.23,Budget
473,TechNova Beauty Item 473,Beauty,TechNova,36.69,Locally Made|Mid-Range|Trending
474,StyleCraft Automotive Item 474,Automotive,StyleCraft,6.2,Budget
475,WellnessHub Health & Wellness Item 475,Health & Wellness,WellnessHub,43.66,Mid-Range
476,WellnessHub Electronics Item 476,Electronics,WellnessHub,35.52,Best Seller|Limited Edition|Mid-Range
477,ComfortPlus Books Item 477,Books,ComfortPlus,75.14,Mid-Range
478,VitaLife Toys & Games Item 478,Toys & Games,VitaLife,22.73,Budget|New Arrival
479,WellnessHub Grocery Item 479,Grocery,WellnessHub,75.12,Cruelty-Free|Handmade|Mid-Range
480,DriveMax Books Item 480,Books,DriveMax,14.47,Budget
481,ReadMore Books Item 481,Books,ReadMore,89.65,Mid-Range|New Arrival
482,NatureBite Sports & Outdoors Item 482,Sports & Outdoors,NatureBite,4.87,Budget
483,ActivePeak Grocery Item 483,Grocery,ActivePeak,8.91,Budget|Premium
484,ActivePeak Electronics Item 484,Electronics,ActivePeak,16.4,Budget|Eco-Friendly|Organic
485,StyleCraft Beauty Item 485,Beauty,StyleCraft,64.2,Best Seller|Cruelty-Free|Mid-Range
486,GlowUp Sports & Outdoors Item 486,Sports & Outdoors,GlowUp,45.96,Mid-Range
487,DriveMax Health & Wellness Item 487,Health & Wellness,DriveMax,34.35,Best Seller|Limited Edition|Mid-Range
488,ElectraWave Toys & Games Item 488,Toys & Games,ElectraWave,25.03,Budget|Locally Made|Mid-Range
489,GlowUp Books Item 489,Books,GlowUp,31.95,Budget|Cruelty-Free|Mid-Range
490,FunZone Books Item 490,Books,FunZone,77.32,Limited Edition|Mid-Range
491,PlayStar Beauty Item 491,Beauty,PlayStar,41.67,Mid-Range
492,FreshPick Automotive Item 492,Automotive,FreshPick,74.84,Mid-Range|Premium
493,FunZone Toys & Games Item 493,Toys & Games,FunZone,15.46,Budget|Limited Edition
494,VitaLife Home & Kitchen Item 494,Home & Kitchen,VitaLife,29.31,Imported|Mid-Range|Organic
495,PureSkin Books Item 495,Books,PureSkin,57.57,Mid-Range
496,PageTurner Home & Kitchen Item 496,Home & Kitchen,PageTurner,53.76,Handmade|Mid-Range
497,ComfortPlus Toys & Games Item 497,Toys & Games,ComfortPlus,151.67,Eco-Friendly|Limited Edition|Premium
498,FunZone Toys & Games Item 498,Toys & Games,FunZone,18.15,Budget|Discounted
499,VitaLife Electronics Item 499,Electronics,VitaLife,74.06,Mid-Range|Summer Wear
500,PureSkin Electronics Item 500,Electronics,PureSkin,33.48,Mid-Range|Winter Wear
501,FreshPick Automotive Item 501,Automotive,FreshPick,5.98,Budget|Cruelty-Free
502,PlayStar Toys & Games Item 502,Toys & Games,PlayStar,26.74,Cruelty-Free|Handmade|Mid-Range
503,TrailBlaze Electronics Item 503,Electronics,TrailBlaze,30.88,Mid-Range
504,AutoPro Toys & Games Item 504,Toys & Games,AutoPro,97.74,Mid-Range
505,ActivePeak Clothing Item 505,Clothing,ActivePeak,56.95,Handmade|Mid-Range
506,ComfortPlus Grocery Item 506,Grocery,ComfortPlus,27.8,Mid-Range|Trending
507,TrailBlaze Home & Kitchen Item 507,Home & Kitchen,TrailBlaze,6.54,Budget|Organic|Summer Wear
508,StyleCraft Health & Wellness Item 508,Health & Wellness,StyleCraft,49.79,Mid-Range|New Arrival|Trending
509,TrailBlaze Sports & Outdoors Item 509,Sports & Outdoors,TrailBlaze,20.35,Budget|Mid-Range|Premium
510,PlayStar Toys & Games Item 510,Toys & Games,PlayStar,54.59,Mid-Range
511,FreshPick Electronics Item 511,Electronics,FreshPick,29.72,Limited Edition|Mid-Range|Trending
512,ReadMore Beauty Item 512,Beauty,ReadMore,22.65,Budget
513,PageTurner Sports & Outdoors Item 513,Sports & Outdoors,PageTurner,139.07,Premium
514,PlayStar Books Item 514,Books,PlayStar,47.42,Imported|Mid-Range
515,WellnessHub Health & Wellness Item 515,Health & Wellness,WellnessHub,178.11,Imported|Premium
516,StyleCraft Health & Wellness Item 516,Health & Wellness,StyleCraft,40.5,Limited Edition|Mid-Range|Organic
517,PageTurner Electronics Item 517,Electronics,PageTurner,321.5,Best Seller|Mid-Range|Premium
518,NatureBite Automotive Item 518,Automotive,NatureBite,30.78,Mid-Range|Premium|Winter Wear
519,VitaLife Home & Kitchen Item 519,Home & Kitchen,VitaLife,117.48,Premium
520,FreshPick Automotive Item 520,Automotive,FreshPick,87.18,Mid-Range
521,ReadMore Automotive Item 521,Automotive,ReadMore,46.52,Mid-Range
522,PageTurner Automotive Item 522,Automotive,PageTurner,35.97,Mid-Range
523,TrailBlaze Beauty Item 523,Beauty,TrailBlaze,45.12,Mid-Range
524,GlowUp Toys & Games Item 524,Toys & Games,GlowUp,286.76,Premium|Summer Wear
525,FreshPick Automotive Item 525,Automotive,FreshPick,14.55,Budget|Handmade|Imported
526,AutoPro Beauty Item 526,Beauty,AutoPro,93.53,Mid-Range|Trending
527,FunZone Home & Kitchen Item 527,Home & Kitchen,FunZone,30.33,Handmade|Mid-Range|Summer Wear
528,GlowUp Home & Kitchen Item 528,Home & Kitchen,GlowUp,12.27,Budget|Summer Wear
529,ComfortPlus Automotive Item 529,Automotive,ComfortPlus,8.75,Budget
530,VitaLife Beauty Item 530,Beauty,VitaLife,75.47,Mid-Range|Winter Wear
531,FreshPick Home & Kitchen Item 531,Home & Kitchen,FreshPick,5.17,Budget
532,ActivePeak Books Item 532,Books,ActivePeak,83.96,Mid-Range|Trending
533,PureSkin Automotive Item 533,Automotive,PureSkin,16.7,Best Seller|Budget|Trending
534,PageTurner Automotive Item 534,Automotive,PageTurner,19.07,Budget
535,PageTurner Toys & Games Item 535,Toys & Games,PageTurner,128.13,Eco-Friendly|Premium
536,PureSkin Grocery Item 536,Grocery,PureSkin,31.74,Limited Edition|Mid-Range
537,DriveMax Clothing Item 537,Clothing,DriveMax,31.32,Mid-Range
538,ActivePeak Automotive Item 538,Automotive,ActivePeak,110.77,Budget|Limited Edition|Premium
539,DriveMax Beauty Item 539,Beauty,DriveMax,18.45,Budget|Limited Edition|New Arrival
540,TrailBlaze Beauty Item 540,Beauty,TrailBlaze,12.72,Budget|Winter Wear
541,FunZone Automotive Item 541,Automotive,FunZone,19.81,Budget
542,ComfortPlus Books Item 542,Books,ComfortPlus,362.37,Premium
543,FunZone Home & Kitchen Item 543,Home & Kitchen,FunZone,38.96,Mid-Range
544,NatureBite Electronics Item 544,Electronics,NatureBite,14.49,Budget
545,ElectraWave Books Item 545,Books,ElectraWave,43.3,Limited Edition|Mid-Range|Summer Wear
546,DriveMax Books Item 546,Books,DriveMax,12.08,Budget|New Arrival|Summer Wear
547,PageTurner Clothing Item 547,Clothing,PageTurner,21.7,Budget|Cruelty-Free|Premium
548,ElectraWave Beauty Item 548,Beauty,ElectraWave,32.46,Cruelty-Free|Mid-Range|New Arrival
549,TechNova Books Item 549,Books,TechNova,20.81,Best Seller|Budget
550,ReadMore Sports & Outdoors Item 550,Sports & Outdoors,ReadMore,47.73,Mid-Range
551,TrailBlaze Home & Kitchen Item 551,Home & Kitchen,TrailBlaze,55.07,Cruelty-Free|Mid-Range
552,GlowUp Books Item 552,Books,GlowUp,26.53,Mid-Range|Organic|Winter Wear
553,ActivePeak Clothing Item 553,Clothing,ActivePeak,38.14,Locally Made|Mid-Range|Winter Wear
554,ActivePeak Health & Wellness Item 554,Health & Wellness,ActivePeak,4.9,Budget|Handmade
555,UrbanEdge Clothing Item 555,Clothing,UrbanEdge,31.08,Mid-Range|Trending
556,NatureBite Health & Wellness Item 556,Health & Wellness,NatureBite,86.0,Mid-Range|New Arrival
557,ElectraWave Books Item 557,Books,ElectraWave,49.07,Best Seller|Handmade|Mid-Range
558,FunZone Books Item 558,Books,FunZone,76.35,Locally Made|Mid-Range
559,AutoPro Books Item 559,Books,AutoPro,27.77,Mid-Range
560,PlayStar Automotive Item 560,Automotive,PlayStar,44.8,Cruelty-Free|Mid-Range|Trending
561,GlowUp Automotive Item 561,Automotive,GlowUp,30.73,Mid-Range
562,FreshPick Toys & Games Item 562,Toys & Games,FreshPick,28.75,Limited Edition|Mid-Range
563,PageTurner Clothing Item 563,Clothing,PageTurner,38.94,Mid-Range
